"","gameId","gsis_play_id","poss_team_fixed","offense","defense","coverage_type","pass_coverage","pass_pattern_by_player","pass_pattern_basic","pass_breakup","pass_receiver_target","press_players","playId","playDescription","quarter","down","yardsToGo","possessionTeam","playType","yardlineSide","yardlineNumber","offenseFormation","personnelO","defendersInTheBox","numberOfPassRushers","personnelD","typeDropback","preSnapVisitorScore","preSnapHomeScore","gameClock","absoluteYardlineNumber","penaltyCodes","penaltyJerseyNumbers","passResult","offensePlayResult","playResult","epa","isDefensivePI","gameDate","gameTimeEastern","homeTeamAbbr","visitorTeamAbbr","week"
"42",2018123007,3238,"CAR","CAR","NO","MAN","1b","CAR 11 9z; CAR 14 z; CAR 80 9z; CAR 38 h0(-5); CAR 12 9z","9; -; 9; H0; 9",NA,NA,"NO 20 > CAR 14",3238,"(12:42) (Shotgun) K.Allen pass incomplete short right [M.Davenport]. CAR-K.Allen was injured during the play.  PENALTY on NO-K.Crawley, Defensive Holding, 5 yards, enforced at CAR 25 - No Play.",4,3,10,"CAR","play_type_unknown","CAR",25,"SHOTGUN","1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB","",NA,NA,"",NA,"DH","NO 20","I",0,5,1.78919117225752,FALSE,"12/30/2018","13:00:00","NO","CAR",17
"43",2018123007,708,"CAR","CAR","NO","MAN","1b","CAR 12 5o(14); CAR 34 frkl; CAR 82 kl; CAR 13 8(6); CAR 11 5(14)","5; -; -; 8; 5",NA,NA,"NO 23 > CAR 12; NO 25 > CAR 11; NO 26 > CAR 13",708,"(4:15) (Shotgun) K.Allen sacked at CAR 25 for -9 yards (A.Klein). FUMBLES (A.Klein) [A.Klein], RECOVERED by NO-D.Onyemata at CAR 25. D.Onyemata to CAR 17 for 8 yards (T.Smith). The Replay Official reviewed the fumble ruling, and the play was REVERSED. (Shotgun) K.Allen pass incomplete short right to T.Smith [A.Klein].",1,1,10,"CAR","play_type_pass","CAR",34,"SHOTGUN","1 RB, 1 TE, 3 WR",7,7,"4 DL, 2 LB, 5 DB","TRADITIONAL",7,0,"04:15:00",76,"","","I",0,0,-0.53242642845362,FALSE,"12/30/2018","13:00:00","NO","CAR",17
"44",2018123007,1351,"CAR","CAR","NO","MAN","2M","CAR 10 9; CAR 13 2(4)/; CAR 80 xl(5); CAR 34 c1; CAR 12 21(4)","9; 2; X; 3; 3",NA,"CAR 13","NO 23 > CAR 10; NO 25 > CAR 12",1351,"(8:27) (Shotgun) K.Allen pass incomplete short left to J.Wright. PENALTY on NO-P.Williams, Defensive Holding, 5 yards, enforced at CAR 15 - No Play.",2,3,5,"CAR","play_type_unknown","CAR",15,"EMPTY","1 RB, 1 TE, 3 WR",5,NA,"4 DL, 2 LB, 5 DB","",NA,NA,"",NA,"DH","NO 26","I",0,5,1.78387046690201,FALSE,"12/30/2018","13:00:00","NO","CAR",17
"45",2018123007,3593,"CAR","CAR","NO","MAN","1b","CAR 12 3(9); CAR 82 k; CAR 38 kl; CAR 14 7(10); CAR 11 3(4)","3; -; -; 7; 3",NA,"CAR 12","NO 20 > CAR 14",3593,"(5:59) (Shotgun) G.Gilbert pass short left to D.Moore pushed ob at NO 43 for 9 yards (J.Hardee). Pass 9, YAC 0",4,3,10,"CAR","play_type_pass","CAR",48,"SHOTGUN","1 RB, 1 TE, 3 WR",8,6,"4 DL, 2 LB, 5 DB","TRADITIONAL",33,7,"05:59:00",58,"","","C",9,9,-0.822733381400893,FALSE,"12/30/2018","13:00:00","NO","CAR",17
"46",2018123007,1731,"CAR","CAR","NO","MAN","1b","CAR 14 xd(8); CAR 34 flkl; CAR 40 kl; CAR 82 k; CAR 80 3(15)","X; -; -; -; 3",NA,"CAR 80","NO 20 > CAR 14",1731,"(2:06) K.Allen pass short right to I.Thomas for 8 yards, TOUCHDOWN. Pass 8, YAC 0",2,1,8,"CAR","play_type_pass","NO",8,"I_FORM","2 RB, 2 TE, 1 WR",9,6,"5 DL, 3 LB, 3 DB","DESIGNED_ROLLOUT_RIGHT",13,0,"02:06:00",102,"","","C",8,8,2.03268372557485,FALSE,"12/30/2018","13:00:00","NO","CAR",17
"47",2018123007,3379,"CAR","CAR","NO","MAN","1b","CAR 11 9o; CAR 14 xo(10); CAR 38 flh7(0); CAR 82 k; CAR 80 3o(9)","9; X; H7; -; 3",NA,NA,"NO 20 > CAR 11",3379,"(9:58) G.Gilbert sacked at NO 35 for -5 yards (sack split by D.Onyemata and M.Davenport).",4,2,10,"CAR","play_type_sack","NO",30,"SINGLEBACK","1 RB, 2 TE, 2 WR",8,6,"4 DL, 3 LB, 4 DB","SCRAMBLE",30,7,"09:58:00",80,"","","S",-5,-5,-0.879491009939824,FALSE,"12/30/2018","13:00:00","NO","CAR",17
"48",2018123007,2756,"CAR","CAR","NO","MAN","1b","CAR 12 9; CAR 14 0u(-4); CAR 34 kr; CAR 80 c2(5); CAR 10 9si","9; 0; -; 2; 9",NA,"CAR 10","NO 20 > CAR 14; NO 25 > CAR 10; NO 34 > CAR 12",2756,"(3:55) (Shotgun) K.Allen pass deep middle to C.Samuel for 53 yards, TOUCHDOWN. Pass 50, YAC 3 The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",3,1,10,"CAR","play_type_pass","CAR",47,"SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",23,0,"03:55:00",63,"","","C",53,53,4.41994011163846,FALSE,"12/30/2018","13:00:00","NO","CAR",17
"49",2018101404,977,"CHI","CHI","MIA","MAN","0b","CHI 88 9; CHI 12 9i; CHI 24 kl; CHI 18 9si; CHI 29 9","9; 9; -; 9; 9",NA,"CHI 29","MIA 25 > CHI 88",977,"(12:14) (Shotgun) M.Trubisky pass incomplete deep right to T.Cohen.",2,2,7,"CHI","play_type_pass","CHI",41,"SHOTGUN","2 RB, 1 TE, 2 WR",5,6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,7,"12:14:00",51,"","","I",0,0,-0.877003358598418,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"50",2018101404,1147,"CHI","CHI","MIA","MAN","1","CHI 80 xd(2); CHI 24 h72(0); CHI 15 xo(12); CHI 18 9si; CHI 12 4i(18)","X; H7; X; 9; 4",NA,NA,"MIA 25 > CHI 12; MIA 29 > CHI 18",1147,"(9:30) (Shotgun) M.Trubisky sacked at CHI 46 for -6 yards (V.Taylor).",2,3,14,"CHI","play_type_sack","MIA",48,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","SCRAMBLE_ROLLOUT_LEFT",0,7,"09:30:00",62,"","","S",-6,-6,-2.0736406398142,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"51",2018101404,1569,"MIA","MIA","CHI","MAN","1","MIA 10 5(15); MIA 32 ch3(-8); MIA 86 4(6); MIA 80 8(6); MIA 19 4(5)","5; H3; 4; 8; 4",NA,"MIA 86","CHI 20 > MIA 10",1569,"(1:27) (No Huddle, Shotgun) B.Osweiler pass incomplete short middle to M.Gesicki (A.Amos).",2,1,10,"MIA","play_type_pass","MIA",33,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,7,"01:27:00",77,"","","I",0,0,-0.213977836558276,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"52",2018101404,3282,"CHI","CHI","MIA","MAN","1","CHI 18 3o(8); CHI 29 h4(0); CHI 17 7(6); CHI 12 26(3); CHI 80 26(1)","3; H4; 7; 6; 6",NA,"CHI 29","MIA 22 > CHI 12; MIA 25 > CHI 18",3282,"(6:53) (Shotgun) M.Trubisky pass short right to T.Cohen ran ob at MIA 43 for 11 yards (K.Alonso).",4,3,3,"CHI","play_type_pass","CHI",46,"SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",21,21,"06:53:00",56,"","","C",11,11,1.9435843448345,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"53",2018101404,3159,"CHI","CHI","MIA","MAN","1","CHI 18 6i(12); CHI 17 1; CHI 80 26(6); CHI 29 h21(0); CHI 12 9o","6; 3; 6; H4; 9",NA,"CHI 80","MIA 23 > CHI 12; MIA 25 > CHI 18",3159,"(9:08) (Shotgun) M.Trubisky pass short middle to T.Burton to CHI 32 for 7 yards (T.McDonald).",4,1,10,"CHI","play_type_pass","CHI",25,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",21,21,"09:08:00",35,"","","C",7,7,-0.0312938511060905,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"54",2018123000,319,"BAL","BLT","CLV","MAN","1b","BLT 10 4i(18); BLT 35 kr; BLT 87 k; BLT 86 k; BLT 81 3(19)","4; -; -; -; 3",NA,NA,"CLV 22 > BLT 86; CLV 39 > BLT 10",319,"(9:42) (Shotgun) L.Jackson pass incomplete deep middle.",1,2,8,"BAL","play_type_pass","CLE",20,"SHOTGUN","1 RB, 3 TE, 1 WR",8,4,"4 DL, 3 LB, 4 DB","SCRAMBLE_ROLLOUT_RIGHT",0,0,"09:42:00",90,"","","I",0,0,-0.442719141075432,FALSE,"12/30/2018","16:25:00","BAL","CLE",17
"55",2018101404,723,"MIA","MIA","CHI","MAN","1","MIA 19 2(1)z; MIA 86 r; MIA 21 s1(-3); MIA 80 3(2); MIA 15 3i(12)","2; -; H1; 3; 3",NA,"MIA 21","CHI 20 > MIA 19; CHI 37 > MIA 80",723,"(1:57) (Shotgun) B.Osweiler pass short middle to F.Gore to CHI 41 for 18 yards (K.Fuller).",1,1,10,"MIA","play_type_pass","MIA",41,"EMPTY","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,7,"01:57:00",51,"","","C",18,18,1.16078133435426,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"56",2018101404,812,"MIA","MIA","CHI","MAN","0bd","MIA 10 26(1); MIA 32 h9(-1); MIA 80 x6(5); MIA 86 2(5); MIA 15 4(5)","6; H9; X; 2; 4","CHI 95","MIA 80","CHI 37 > MIA 86",812,"(15:00) (Shotgun) B.Osweiler pass incomplete short middle to D.Amendola (R.Robertson-Harris).",2,3,8,"MIA","play_type_pass","CHI",39,"SHOTGUN","1 RB, 1 TE, 3 WR",5,6,"2 DL, 3 LB, 6 DB","TRADITIONAL",0,7,"15:00:00",49,"","","I",0,0,-1.52243670406908,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"57",2018101404,1298,"CHI","CHI","MIA","MAN","1","CHI 18 9o; CHI 24 kr; CHI 88 k; CHI 17 xo(14); CHI 12 9o","9; -; -; X; 9",NA,"CHI 18","MIA 24 > CHI 18; MIA 25 > CHI 12",1298,"(6:18) (Shotgun) M.Trubisky pass deep left to T.Gabriel to MIA 18 for 47 yards (T.McTyer).",2,1,10,"CHI","play_type_pass","CHI",35,"SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,7,"06:18:00",45,"","","C",47,47,2.78161302292436,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"58",2018101404,1746,"MIA","MIA","CHI","MAN","1","MIA 86 9i; MIA 10 9s; MIA 80 4(13); MIA 32 klh76(0); MIA 11 9","9; 9; 4; H7; 9",NA,"MIA 11","CHI 20 > MIA 86; CHI 37 > MIA 10",1746,"(:31) (Shotgun) B.Osweiler pass deep right intended for D.Parker INTERCEPTED by K.Fuller at CHI 4. K.Fuller to CHI 4 for no gain.",2,1,10,"MIA","play_type_pass","CHI",45,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,7,"00:31:00",55,"","","IN",0,0,-2.08467034079287,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"59",2018101404,2144,"MIA","MIA","CHI","MAN","1b","MIA 10 9o; MIA 80 36(5); MIA 32 flh72(1); MIA 83 h4(0); MIA 15 6(15)","9; 3; H7; H4; 6",NA,"MIA 83","CHI 20 > MIA 10; CHI 37 > MIA 80",2144,"(10:53) (No Huddle) B.Osweiler pass short right to N.O'Leary to 50 for 19 yards (A.Amos).",3,2,4,"MIA","play_type_pass","MIA",31,"I_FORM","1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB","SCRAMBLE",14,7,"10:53:00",41,"","","C",19,19,1.75369146349122,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"60",2018101404,2256,"MIA","MIA","CHI","MAN","0bd","MIA 15 9i; MIA 80 12(5); MIA 86 9s; MIA 32 kl; MIA 10 9","9; 4; 9; -; 9",NA,NA,"CHI 20 > MIA 15",2256,"(7:58) (Shotgun) B.Osweiler pass incomplete short left to D.Amendola [B.Callahan].",3,3,6,"MIA","play_type_pass","CHI",32,"SHOTGUN","1 RB, 1 TE, 3 WR",5,7,"3 DL, 3 LB, 5 DB","TRADITIONAL",14,7,"07:58:00",78,"","","I",0,0,-1.25160558357541,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"61",2018101404,2762,"CHI","CHI","MIA","MAN","1b","CHI 18 21(4); CHI 12 6i(7); CHI 17 0u(-4); CHI 29 h62(2); CHI 80 3(10)","3; 6; 0; H6; 3",NA,"CHI 29","MIA 22 > CHI 80; MIA 29 > CHI 12",2762,"(15:00) (Shotgun) M.Trubisky pass short middle to T.Cohen to MIA 22 for 50 yards (R.Jones).",4,2,7,"CHI","play_type_pass","CHI",28,"SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",21,13,"15:00:00",38,"","","C",50,50,3.57467440348888,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"62",2018101404,3407,"CHI","CHI","MIA","MAN","1","CHI 79 k; CHI 18 frh2(-7); CHI 29 h6s(-1); CHI 80 39(11); CHI 12 8(14)","-; H2; 9; 9; 8","MIA 20","CHI 29","MIA 23 > CHI 12",3407,"(3:29) (Shotgun) B.Sowell reported in as eligible.  M.Trubisky pass incomplete deep middle to T.Cohen (R.Jones).",4,2,9,"CHI","play_type_pass","MIA",29,"SHOTGUN","6 OL, 1 RB, 1 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB","SCRAMBLE_ROLLOUT_RIGHT",21,21,"03:29:00",81,"","","I",0,0,-0.479494297145101,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"63",2018101404,3592,"CHI","CHI","MIA","MAN","2M","CHI 29 z; CHI 17 z; CHI 80 z; CHI 15 1z; CHI 18 0(-4)","-; -; -; 3; 0",NA,"CHI 18","MIA 25 > CHI 18",3592,"(2:11) (Shotgun) M.Trubisky pass short right to T.Gabriel to CHI 32 for -4 yards (X.Howard).",4,1,10,"CHI","play_type_pass","CHI",36,"EMPTY","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",28,28,"02:11:00",46,"","","C",-4,-4,-0.433078537961448,FALSE,"10/14/2018","13:00:00","MIA","CHI",6
"64",2018123008,1026,"DAL","DAL","NYG","MAN","1","DAL 13 6(10); DAL 11 9s; DAL 26 klh3(-6); DAL 86 3(12); DAL 19 4(4)","6; 9; H3; 3; 4",NA,"DAL 19","NYG 34 > DAL 11",1026,"(14:11) (Shotgun) D.Prescott pass incomplete short middle to A.Cooper.",2,1,10,"DAL","play_type_pass","NYG",49,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,0,"14:11:00",59,"","","I",0,0,-0.468363963887671,FALSE,"12/30/2018","13:00:00","NYG","DAL",17
"65",2018123008,1537,"DAL","DAL","NYG","MAN","0b","DAL 86 k; DAL 26 fr; DAL 11 0u(-3); DAL 13 z; DAL 19 9z","-; -; 0; -; 9",NA,"DAL 11","NYG 34 > DAL 13",1537,"(7:14) (Shotgun) D.Prescott pass short right to C.Beasley to DAL 29 for 4 yards (C.Riley). PENALTY on DAL-M.Gallup, Offensive Pass Interference, 10 yards, enforced at DAL 25 - No Play.",2,1,10,"DAL","play_type_unknown","DAL",25,"SHOTGUN","1 RB, 1 TE, 3 WR",7,NA,"3 DL, 3 LB, 5 DB","",NA,NA,"",NA,"OPI","DAL 13","C",4,-10,-0.861396880921262,FALSE,"12/30/2018","13:00:00","NYG","DAL",17
"66",2018123008,1620,"DAL","DAL","NYG","MAN","1b","DAL 19 3(13); DAL 89 3(5); DAL 49 krh5(0); DAL 11 2(3); DAL 13 2(2)","3; 3; H5; 2; 2",NA,"DAL 11","NYG 23 > DAL 13; NYG 31 > DAL 89",1620,"(5:33) (Shotgun) D.Prescott pass short middle to C.Beasley to DAL 47 for 18 yards (C.Riley).",2,3,6,"DAL","play_type_pass","DAL",29,"SHOTGUN","1 RB, 1 TE, 3 WR",5,6,"2 DL, 3 LB, 6 DB","TRADITIONAL",7,0,"05:33:00",81,"","","C",18,18,2.27489109744451,FALSE,"12/30/2018","13:00:00","NYG","DAL",17
"67",2018123008,2138,"NYG","NYG","DAL","MAN","1b","NYG 12 9o; NYG 26 h5(1); NYG 88 k1; NYG 18 9s; NYG 87 9o","9; H5; 3; 9; 9",NA,"NYG 12","DAL 24 > NYG 87; DAL 30 > NYG 18; DAL 31 > NYG 12",2138,"(:22) (Shotgun) E.Manning pass deep left to C.Latimer for 21 yards, TOUCHDOWN.",2,3,10,"NYG","play_type_pass","DAL",21,"SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",14,0,"00:22:00",89,"","","C",21,21,4.0668928027645,FALSE,"12/30/2018","13:00:00","NYG","DAL",17
"68",2018123008,2683,"DAL","DAL","NYG","MAN","1","DAL 13 3(11); DAL 86 3(3); DAL 45 krh5(0); DAL 11 2(2); DAL 19 2(5)","3; 3; H5; 2; 2",NA,"DAL 11","NYG 23 > DAL 13; NYG 31 > DAL 86; NYG 36 > DAL 11",2683,"(6:57) (Shotgun) D.Prescott pass short middle to C.Beasley to NYG 46 for 11 yards (S.Chandler).",3,4,2,"DAL","play_type_pass","DAL",43,"SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"2 DL, 4 LB, 5 DB","TRADITIONAL",14,10,"06:57:00",67,"","","C",11,11,3.90824602129648,FALSE,"12/30/2018","13:00:00","NYG","DAL",17
"69",2018123008,2822,"NYG","NYG","DAL","MAN","1b","NYG 12 4(13); NYG 26 frh21(1); NYG 68 k; NYG 82 k; NYG 87 669(6)","4; H4; -; -; 9",NA,"NYG 87","DAL 24 > NYG 87; DAL 31 > NYG 12",2822,"(4:54) E.Manning pass incomplete deep right to S.Shepard (C.Awuzie).",3,1,10,"NYG","play_type_pass","NYG",27,"SINGLEBACK","6 OL, 1 RB, 1 TE, 2 WR",8,5,"4 DL, 3 LB, 4 DB","TRADITIONAL",21,10,"04:54:00",37,"","","I",0,0,-0.549823886379918,FALSE,"12/30/2018","13:00:00","NYG","DAL",17
"70",2018123008,3634,"NYG","NYG","DAL","MAN","1","NYG 26 4(6); NYG 87 xl(8); NYG 88 3(3); NYG 18 9y; NYG 12 0(-3)","4; X; 3; 9; 0",NA,NA,"DAL 24 > NYG 12; DAL 31 > NYG 87",3634,"(8:26) (Shotgun) E.Manning pass incomplete deep left.",4,2,12,"NYG","play_type_pass","NYG",24,"EMPTY","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","SCRAMBLE_ROLLOUT_LEFT",28,25,"08:26:00",86,"","","I",0,0,-0.847274451343082,FALSE,"12/30/2018","13:00:00","NYG","DAL",17
"71",2018123008,4412,"DAL","DAL","NYG","MAN","1b","DAL 19 83(17); DAL 11 xl(7); DAL 89 kl; DAL 45 kr; DAL 13 5(13)","3; X; -; -; 5",NA,NA,"NYG 23 > DAL 11",4412,"(1:24) (Shotgun) D.Prescott pass incomplete short right to M.Gallup [O.Vernon].",4,3,10,"DAL","play_type_pass","NYG",27,"SHOTGUN","1 RB, 1 TE, 3 WR",5,7,"2 DL, 3 LB, 6 DB","SCRAMBLE",28,35,"01:24:00",83,"","","I",0,0,-0.724839265412637,FALSE,"12/30/2018","13:00:00","NYG","DAL",17
"72",2018123008,4561,"NYG","NYG","DAL","MAN","1b","NYG 84 2(3); NYG 18 1; NYG 26 h21(-1); NYG 88 26(5); NYG 87 2(3)","2; 3; H4; 6; 2",NA,NA,"DAL 24 > NYG 87; DAL 30 > NYG 18; DAL 31 > NYG 84",4561,"(1:05) (Shotgun) E.Manning pass incomplete short left to B.Fowler.",4,1,10,"NYG","play_type_pass","NYG",48,"SHOTGUN","1 RB, 1 TE, 3 WR",5,5,"4 DL, 1 LB, 6 DB","TRADITIONAL",36,35,"01:05:00",62,"","","I",0,0,-0.195666572768642,FALSE,"12/30/2018","13:00:00","NYG","DAL",17
"73",2018123008,4583,"NYG","NYG","DAL","MAN","1","NYG 84 xl(11); NYG 18 3(10); NYG 26 h21(0); NYG 88 7(10); NYG 87 9o","X; 3; H4; 7; 9",NA,"NYG 88","DAL 24 > NYG 87; DAL 27 > NYG 88; DAL 30 > NYG 18; DAL 31 > NYG 84",4583,"(1:01) (Shotgun) E.Manning pass incomplete deep right to E.Engram.",4,2,10,"NYG","play_type_pass","NYG",48,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","SCRAMBLE_ROLLOUT_RIGHT",36,35,"01:01:00",62,"","","I",0,0,-0.381196601577298,FALSE,"12/30/2018","13:00:00","NYG","DAL",17
"74",2018090902,1406,"IND","IND","CIN","MAN","1b","IND 11 6(10); IND 80 1; IND 21 h62(0); IND 84 3(8); IND 13 6(8)","6; 3; H6; 3; 6",NA,"IND 21","CIN 21 > IND 80; CIN 22 > IND 11; CIN 27 > IND 13",1406,"(7:05) (Shotgun) A.Luck pass short middle to N.Hines to CIN 45 for 17 yards (C.Fejedelem).",2,2,12,"IND","play_type_pass","IND",38,"SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",3,10,"07:05:00",48,"","","C",17,17,1.49847931805789,FALSE,"09/09/2018","13:00:00","IND","CIN",1
"75",2018090902,527,"IND","IND","CIN","MAN","1","IND 13 2(3); IND 80 2(1); IND 84 7(12); IND 11 3o(20); IND 21 3(3)","2; 2; 7; 3; 3",NA,"IND 80","CIN 21 > IND 80; CIN 22 > IND 13; CIN 27 > IND 11",527,"(6:03) (Shotgun) A.Luck pass short middle to C.Rogers to CIN 44 for 8 yards (P.Brown).",1,3,2,"IND","play_type_pass","IND",48,"EMPTY","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",3,0,"06:03:00",62,"","","C",8,8,1.88952218114632,FALSE,"09/09/2018","13:00:00","IND","CIN",1
"76",2018090902,673,"IND","IND","CIN","MAN","1b","IND 84 8(9); IND 21 h9(0); IND 13 12(3); IND 85 9si; IND 11 xd(3)","8; H9; 4; 9; X",NA,"IND 85","CIN 42 > IND 85",673,"(2:49) (Shotgun) A.Luck pass incomplete short middle to E.Ebron [G.Atkins].",1,1,9,"IND","play_type_pass","CIN",9,"SHOTGUN","1 RB, 2 TE, 2 WR",6,5,"4 DL, 3 LB, 4 DB","TRADITIONAL",3,0,"02:49:00",19,"","","I",0,0,-0.169671152839606,FALSE,"09/09/2018","13:00:00","IND","CIN",1
"77",2018090902,1040,"IND","IND","CIN","MAN","1b","IND 84 4o(14); IND 20 ch3(-7); IND 80 3i(7); IND 13 34(5); IND 11 9o","4; H3; 3; 4; 9",NA,"IND 13","CIN 21 > IND 13; CIN 22 > IND 80; CIN 27 > IND 11; CIN 59 > IND 84",1040,"(13:31) (Shotgun) A.Luck pass short right to T.Hilton to CIN 32 for 13 yards (J.Bates).",2,3,8,"IND","play_type_pass","CIN",45,"SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",3,3,"13:31:00",65,"","","C",13,13,1.9730820462244,FALSE,"09/09/2018","13:00:00","IND","CIN",1
"78",2018090902,1730,"CIN","CIN","IND","MAN","1b","CIN 18 xl(3); CIN 28 fl; CIN 81 k; CIN 87 k1; CIN 15 21(3)","X; -; -; 3; 3",NA,"CIN 18","IND 23 > CIN 18; IND 27 > CIN 15",1730,"(1:54) A.Dalton pass incomplete short right to A.Green.",2,1,3,"CIN","play_type_pass","IND",3,"SINGLEBACK","1 RB, 2 TE, 2 WR",8,5,"4 DL, 3 LB, 4 DB","SCRAMBLE_ROLLOUT_RIGHT",3,13,"01:54:00",13,"","","I",0,0,-0.165740662798921,FALSE,"09/09/2018","13:00:00","IND","CIN",1
"79",2018090902,1541,"IND","IND","CIN","MAN","1","IND 11 4(12)/; IND 13 xd(2); IND 21 h8(0); IND 85 xd(3); IND 84 6(10)","4; X; H8; X; 6",NA,"IND 13","CIN 42 > IND 85",1541,"(3:11) (Shotgun) A.Luck pass incomplete short right to T.Hilton. Penalty on IND-E.Ebron, Offensive Pass Interference, declined.",2,3,5,"IND","play_type_pass","CIN",20,"SHOTGUN","1 RB, 2 TE, 2 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",3,10,"03:11:00",90,"OPI","IND 85","I",0,0,-0.923445555071209,FALSE,"09/09/2018","13:00:00","IND","CIN",1
"80",2018090902,1904,"IND","IND","CIN","MAN","1","IND 11 9i; IND 80 4o(11); IND 21 h83(2); IND 85 xd(1); IND 13 3(7)","9; 4; H8; X; 3",NA,"IND 85","CIN 21 > IND 80; CIN 22 > IND 11; CIN 27 > IND 13",1904,"(:53) (Shotgun) A.Luck pass short left to E.Ebron to IND 45 for 1 yard (N.Vigil) [C.Lawson]. CIN-P.Brown was injured during the play. His return is Probable.",2,2,2,"IND","play_type_pass","IND",44,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",10,13,"00:53:00",54,"","","C",1,1,-0.345256256754696,FALSE,"09/09/2018","13:00:00","IND","CIN",1
"81",2018090902,2435,"IND","IND","CIN","MAN","1","IND 13 9o; IND 85 9si; IND 84 xo(10); IND 11 6(4); IND 20 6(4)","9; 9; X; 6; 6",NA,NA,"CIN 22 > IND 13; CIN 27 > IND 11; CIN 56 > IND 84",2435,"(10:23) (No Huddle, Shotgun) A.Luck pass incomplete deep left to T.Hilton [J.Willis].",3,1,10,"IND","play_type_pass","CIN",39,"EMPTY","1 RB, 2 TE, 2 WR",5,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",10,16,"10:23:00",49,"","","I",0,0,-0.375721095153431,FALSE,"09/09/2018","13:00:00","IND","CIN",1
"82",2018090902,2457,"IND","IND","CIN","MAN","1b","IND 11 6o(7); IND 85 6(5); IND 20 h62(-1); IND 84 5(9); IND 13 6o(10)","6; 6; H6; 5; 6",NA,"IND 20","CIN 22 > IND 11; CIN 27 > IND 13",2457,"(10:17) (Shotgun) A.Luck pass short middle to J.Wilkins to CIN 32 for 7 yards (H.Nickerson).",3,2,10,"IND","play_type_pass","CIN",39,"SHOTGUN","1 RB, 2 TE, 2 WR",6,5,"4 DL, 3 LB, 4 DB","TRADITIONAL",10,16,"10:17:00",49,"","","C",7,7,-0.138355554852984,FALSE,"09/09/2018","13:00:00","IND","CIN",1
